datetime,ghi,dni,dhi,temperature,relative_humidity,dew_point,wind_speed,wind_direction,surface_albedo,solar_zenith_angle,hour_sin,hour_cos,doy_sin,doy_cos,month_sin,month_cos,is_daytime
2020-03-01 05:30:00,0.0,0.0,0.0,0.44150417827298055,0.7121229239633939,0.5328836424957841,0.4324324324324324,0.7444444444444445,0.7727272727272727,0.5722864434769555,0.9829629131445341,0.6294095225512604,0.9335560015774793,0.7490691672180035,1.0,0.5,0.0
2020-03-01 06:30:00,0.007070707070707071,0.0,0.011705685618729096,0.44568245125348194,0.6999209128911987,0.5345699831365935,0.5405405405405406,0.763888888888889,0.7727272727272727,0.4924185557724065,1.0,0.5,0.9335560015774793,0.7490691672180035,1.0,0.5,1.0
2020-03-01 07:30:00,0.08686868686868687,0.007692307692307693,0.14214046822742474,0.4554317548746519,0.6366512258501864,0.5278246205733558,0.6689189189189189,0.7916666666666667,0.7727272727272727,0.42088275033778716,0.9829629131445341,0.3705904774487397,0.9335560015774793,0.7490691672180035,1.0,0.5,1.0
2020-03-01 08:30:00,0.18181818181818182,0.07884615384615384,0.25585284280936454,0.46518105849582175,0.5344028923285504,0.5075885328836425,0.7297297297297296,0.8138888888888889,0.7727272727272727,0.3532502627233148,0.9330127018922194,0.2500000000000001,0.9335560015774793,0.7490691672180035,1.0,0.5,1.0
2020-03-01 09:30:00,0.10707070707070707,0.0,0.17725752508361203,0.47771587743732596,0.4805106767596881,0.5025295109612141,0.7297297297297296,0.8305555555555556,0.7727272727272727,0.29560126107191115,0.8535533905932737,0.14644660940672627,0.9335560015774793,0.7490691672180035,1.0,0.5,1.0
2020-03-01 10:30:00,0.08686868686868687,0.0009615384615384616,0.14214046822742474,0.488857938718663,0.4634504575754151,0.5092748735244519,0.7162162162162162,0.8472222222222222,0.7727272727272727,0.25288995646299356,0.75,0.06698729810778065,0.9335560015774793,0.7490691672180035,1.0,0.5,1.0
2020-03-01 11:30:00,0.19494949494949496,0.0,0.32274247491638797,0.49582172701949867,0.4629985312394079,0.5177065767284991,0.6959459459459458,0.8611111111111112,0.7727272727272727,0.23059600660561475,0.6294095225512605,0.0170370868554659,0.9335560015774793,0.7490691672180035,1.0,0.5,1.0
2020-03-01 12:30:00,0.43636363636363634,0.06442307692307693,0.657190635451505,0.4972144846796658,0.46593605242345487,0.5193929173693085,0.6689189189189189,0.875,0.7727272727272727,0.23239753790722112,0.5000000000000001,0.0,0.9335560015774793,0.7490691672180035,1.0,0.5,1.0
2020-03-01 13:30:00,0.32222222222222224,0.016346153846153847,0.5183946488294314,0.4930362116991644,0.4739577448875833,0.5177065767284991,0.6283783783783783,0.888888888888889,0.7727272727272727,0.2578441675424111,0.37059047744873963,0.017037086855465844,0.9335560015774793,0.7490691672180035,1.0,0.5,1.0
2020-03-01 14:30:00,0.22424242424242424,0.008653846153846154,0.36454849498327757,0.48189415041782735,0.48582081120777315,0.5092748735244519,0.5743243243243243,0.8972222222222223,0.7727272727272727,0.30303257769103736,0.2500000000000001,0.06698729810778059,0.9335560015774793,0.7490691672180035,1.0,0.5,1.0
2020-03-01 15:30:00,0.08888888888888889,0.0,0.1471571906354515,0.46378830083565464,0.5077392385041237,0.49747048903878577,0.4729729729729729,0.8972222222222223,0.7727272727272727,0.3623329830355803,0.14644660940672644,0.14644660940672605,0.9335560015774793,0.7490691672180035,1.0,0.5,1.0
2020-03-01 16:30:00,0.05353535353535353,0.0,0.08862876254180602,0.4317548746518106,0.5955259292735284,0.48903878583473853,0.3310810810810811,0.888888888888889,0.7727272727272727,0.4308662363008557,0.06698729810778081,0.24999999999999978,0.9335560015774793,0.7490691672180035,1.0,0.5,1.0
2020-03-01 17:30:00,0.00202020202020202,0.0,0.0033444816053511705,0.403899721448468,0.6952886679471246,0.48397976391231023,0.23648648648648646,0.8694444444444445,0.8333333333333335,0.5060801681429214,0.017037086855465844,0.3705904774487397,0.9335560015774793,0.7490691672180035,1.0,0.5,0.0
2020-03-01 18:30:00,0.0,0.0,0.0,0.392757660167131,0.7297480510676759,0.4806070826306913,0.22297297297297294,0.85,0.8333333333333335,0.5828704398738929,0.0,0.4999999999999999,0.9335560015774793,0.7490691672180035,1.0,0.5,0.0
2020-03-01 19:30:00,0.0,0.0,0.0,0.3857938718662953,0.752005423116032,0.47723440134907247,0.2162162162162162,0.8388888888888889,0.8333333333333335,0.6593604563879296,0.01703708685546579,0.6294095225512601,0.9335560015774793,0.7490691672180035,1.0,0.5,0.0
2020-03-01 20:30:00,0.0,0.0,0.0,0.38300835654596105,0.7647723421082364,0.47723440134907247,0.2027027027027027,0.8277777777777778,0.8333333333333335,0.732247410298754,0.0669872981077807,0.75,0.9335560015774793,0.7490691672180035,1.0,0.5,0.0
2020-03-01 21:30:00,0.0,0.0,0.0,0.3802228412256268,0.7830753587165291,0.4789207419898819,0.18243243243243243,0.8138888888888889,0.8333333333333335,0.7971025371565832,0.14644660940672616,0.8535533905932737,0.9335560015774793,0.7490691672180035,1.0,0.5,0.0
2020-03-01 22:30:00,0.0,0.0,0.0,0.37883008356545966,0.7941475539487064,0.4806070826306913,0.15540540540540537,0.788888888888889,0.8333333333333335,0.847395285993094,0.24999999999999978,0.9330127018922192,0.9335560015774793,0.7490691672180035,1.0,0.5,0.0
2020-03-01 23:30:00,0.0,0.0,0.0,0.3774373259052925,0.8071404361089143,0.4806070826306913,0.14189189189189189,0.7527777777777778,0.8333333333333335,0.874718510734124,0.3705904774487392,0.9829629131445341,0.9335560015774793,0.7490691672180035,1.0,0.5,0.0
2020-03-02 00:30:00,0.0,0.0,0.0,0.37883008356545966,0.8069144729409106,0.48229342327150077,0.14864864864864866,0.7138888888888889,0.8333333333333335,0.8721663413901817,0.5,1.0,0.9377762535757386,0.7415744723611354,1.0,0.5,0.0
2020-03-02 01:30:00,0.0,0.0,0.0,0.3802228412256268,0.8082702519489322,0.48566610455311965,0.16891891891891891,0.6861111111111111,0.8333333333333335,0.8404894160036029,0.6294095225512604,0.9829629131445341,0.9377762535757386,0.7415744723611354,1.0,0.5,0.0
2020-03-02 02:30:00,0.0,0.0,0.0,0.38300835654596105,0.8022822279968365,0.4873524451939291,0.18243243243243243,0.6527777777777778,0.8333333333333335,0.7871941149977482,0.75,0.9330127018922194,0.9377762535757386,0.7415744723611354,1.0,0.5,0.0
2020-03-02 03:30:00,0.0,0.0,0.0,0.3857938718662953,0.7930177381086883,0.4873524451939291,0.2162162162162162,0.6111111111111112,0.8333333333333335,0.7206125206425462,0.8535533905932737,0.8535533905932737,0.9377762535757386,0.7415744723611354,1.0,0.5,0.0
2020-03-02 04:30:00,0.0,0.0,0.0,0.38718662952646243,0.7887244379166194,0.48903878583473853,0.26351351351351354,0.5750000000000001,0.8333333333333335,0.6468248010809188,0.9330127018922193,0.75,0.9377762535757386,0.7415744723611354,1.0,0.5,0.0
2020-03-02 05:30:00,0.0,0.0,0.0,0.3899721448467967,0.7791210032764659,0.48903878583473853,0.31756756756756754,0.5527777777777778,0.8333333333333335,0.5698844017414801,0.9829629131445341,0.6294095225512604,0.9377762535757386,0.7415744723611354,1.0,0.5,0.0
2020-03-02 06:30:00,0.013131313131313131,0.06826923076923078,0.018394648829431436,0.40668523676880225,0.7141565924754265,0.4924114671163574,0.3783783783783784,0.55,0.8333333333333335,0.49031676925386575,1.0,0.5,0.9377762535757386,0.7415744723611354,1.0,0.5,1.0
