datetime,ghi,dni,dhi,temperature,relative_humidity,dew_point,wind_speed,wind_direction,surface_albedo,solar_zenith_angle,doy_sin,doy_cos,month_sin,month_cos,daylight_hours
2015-01-01,562,30,555,-6.591666666666668,78.12791666666666,-9.887500000000001,3.1958333333333333,255.20833333333334,0.8000000000000002,109.17958333333333,0.017201575418260506,0.9998520419557735,0.49999999999999994,0.8660254037844387,8
2015-01-02,1433,3482,613,-3.970833333333333,90.00791666666667,-5.466666666666668,3.7083333333333335,212.41666666666666,0.8000000000000002,109.10875,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,8
2015-01-03,923,174,884,-16.379166666666666,62.27125,-22.120833333333334,6.466666666666668,275.5416666666667,0.8000000000000002,109.02791666666667,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,8
2015-01-04,2079,6451,404,-21.0,58.657916666666665,-27.008333333333336,4.9125000000000005,312.1666666666667,0.8000000000000002,108.94333333333333,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,8
2015-01-05,707,1101,533,-20.495833333333334,69.22416666666668,-24.708333333333332,3.341666666666667,211.0,0.8000000000000002,108.85416666666667,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,8
2015-01-06,1305,1110,1034,-18.71666666666667,67.72083333333333,-23.262500000000003,5.629166666666666,311.7916666666667,0.8000000000000002,108.75791666666667,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,8
2015-01-07,2044,5430,417,-19.095833333333335,62.812916666666666,-24.537499999999998,4.2375,247.20833333333334,0.8000000000000002,108.65500000000002,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,8
2015-01-08,1558,4010,538,-14.366666666666667,69.01208333333334,-18.845833333333335,8.75,305.8333333333333,0.8000000000000002,108.55,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,8
2015-01-09,2163,6695,367,-19.133333333333336,61.32666666666666,-24.8125,4.741666666666667,282.25,0.8000000000000002,108.43458333333332,0.1542040475626894,0.988039023376751,0.49999999999999994,0.8660254037844387,8
2015-01-10,1812,4107,591,-16.150000000000002,62.770833333333336,-21.666666666666668,2.2958333333333334,211.91666666666666,0.8000000000000002,108.31708333333334,0.17117705961019986,0.985240282501282,0.49999999999999994,0.8660254037844387,8
2015-01-11,1949,5063,472,-15.825000000000001,67.1775,-20.704166666666666,2.45,271.5416666666667,0.8000000000000002,108.19166666666666,0.18809941761179758,0.9821499931752291,0.49999999999999994,0.8660254037844387,8
2015-01-12,2139,6015,396,-20.07916666666667,73.25208333333333,-23.712500000000002,3.0541666666666667,155.5,0.8000000000000002,108.05791666666666,0.20496611396949532,0.9787690698649216,0.49999999999999994,0.8660254037844387,8
2015-01-13,1909,4456,602,-13.516666666666667,80.65791666666667,-16.212500000000002,4.0875,245.08333333333334,0.8000000000000002,107.92375,0.22177215755648186,0.975098513039961,0.49999999999999994,0.8660254037844387,8
2015-01-14,602,8,601,-4.8374999999999995,85.41416666666667,-6.970833333333334,3.616666666666667,262.5833333333333,0.7854166666666668,107.78166666666665,0.23851257519407648,0.9711394088771653,0.49999999999999994,0.8660254037844387,8
2015-01-15,2099,5516,451,-2.704166666666667,88.70541666666666,-4.420833333333333,3.1125000000000003,258.5833333333333,0.7529166666666667,107.63416666666667,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,8
2015-01-16,1531,2490,742,-2.225,88.46125,-3.966666666666667,3.4125,188.33333333333334,0.7279166666666667,107.48166666666667,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,8
2015-01-17,2159,5762,408,1.3458333333333334,77.09583333333333,-2.45,7.1375,293.0416666666667,0.6616666666666667,107.32083333333333,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,8
2015-01-18,1994,4374,653,-0.4958333333333333,85.39041666666667,-2.8125,1.9583333333333333,252.70833333333334,0.6783333333333333,107.15541666666667,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,8
2015-01-19,1088,831,905,1.9041666666666668,86.98666666666666,-0.15416666666666665,4.875,285.2916666666667,0.6558333333333334,106.98625,0.321057654185271,0.9470596510722283,0.49999999999999994,0.8660254037844387,8
2015-01-20,619,12,616,-0.7625000000000001,89.70291666666667,-2.2666666666666666,3.725,321.75,0.69625,106.81,0.3373010691361842,0.9413968285264122,0.49999999999999994,0.8660254037844387,9
2015-01-21,700,113,656,-5.45,84.79083333333334,-7.7250000000000005,2.8874999999999997,287.8333333333333,0.7687499999999999,106.60208333333333,0.3534446712740877,0.9354554315134164,0.49999999999999994,0.8660254037844387,9
2015-01-22,1745,4002,459,-1.9166666666666667,79.43875,-5.145833333333333,4.520833333333333,223.58333333333334,0.7491666666666666,106.42,0.3694836834473831,0.9292372181882051,0.49999999999999994,0.8660254037844387,9
2015-01-23,2380,6535,434,0.8833333333333334,88.16791666666667,-0.9791666666666666,4.2375,293.0,0.65,106.22958333333334,0.38541335945432564,0.9227440286201427,0.49999999999999994,0.8660254037844387,9
2015-01-24,589,15,584,1.3041666666666667,92.09541666666667,0.15000000000000002,4.366666666666667,301.5416666666667,0.6558333333333334,106.03666666666668,0.4012289854475009,0.9159777842484877,0.49999999999999994,0.8660254037844387,9
2015-01-25,735,29,724,0.25,87.12666666666667,-1.7000000000000002,3.279166666666667,284.75,0.53,105.83375000000001,0.4169258813287287,0.908940487313808,0.49999999999999994,0.8660254037844387,9
2015-01-26,2174,4621,655,2.816666666666667,85.73166666666667,0.46666666666666673,3.625,257.25,0.19000000000000003,105.63041666666668,0.4324994021339788,0.901634220265486,0.49999999999999994,0.8660254037844387,9
2015-01-27,1894,2074,1199,2.9291666666666667,92.41916666666667,1.6708333333333334,2.845833333333333,208.91666666666666,0.19000000000000003,105.41958333333334,0.44794493940789115,0.8940611451454876,0.49999999999999994,0.8660254037844387,9
2015-01-28,651,51,632,0.9458333333333333,89.34875,-0.6375000000000001,4.929166666666667,322.9166666666667,0.19000000000000003,105.20541666666666,0.4632579225674917,0.88622350294858,0.49999999999999994,0.8660254037844387,10
2015-01-29,1267,804,1098,-4.0375000000000005,66.78291666666667,-9.450000000000001,4.154166666666667,256.125,0.19000000000000003,104.9825,0.4784338202547012,0.8781236129591848,0.49999999999999994,0.8660254037844387,10
2015-01-30,2637,7153,426,-1.7583333333333335,79.46916666666667,-5.1000000000000005,3.7083333333333335,210.20833333333334,0.19000000000000003,104.76125,0.49346814167723735,0.8697638720650646,0.49999999999999994,0.8660254037844387,10
2015-01-31,1403,577,1162,-10.475,60.611250000000005,-16.8625,5.720833333333334,52.958333333333336,0.36791666666666667,104.52958333333333,0.5083564379375122,0.8611467540480452,0.49999999999999994,0.8660254037844387,10
2015-02-01,2844,6695,567,-17.020833333333332,50.71958333333333,-24.962500000000002,3.4499999999999997,197.29166666666666,0.8000000000000002,104.29541666666667,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,10
2015-02-02,2374,4424,1055,-11.541666666666666,67.64375,-16.383333333333333,3.204166666666667,256.625,0.8000000000000002,104.05958333333332,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,10
2015-02-03,1249,860,866,-11.725,73.92791666666666,-15.479166666666666,2.625,212.66666666666666,0.8000000000000002,103.8175,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,10
2015-02-04,2901,6280,567,-14.945833333333333,67.48208333333334,-19.82916666666667,4.054166666666666,263.125,0.8000000000000002,103.57166666666666,0.5663619330814524,0.8241566360566663,0.8660254037844386,0.5000000000000001,10
2015-02-05,2929,7124,502,-5.545833333333333,80.66250000000001,-8.4625,2.629166666666667,199.25,0.7912500000000001,103.32125,0.580454927809098,0.8142923779467267,0.8660254037844386,0.5000000000000001,10
2015-02-06,2331,3395,1278,-3.345833333333333,87.83,-5.2625,2.975,123.25,0.7379166666666667,103.06916666666666,0.5943761565849831,0.804187157621448,0.8660254037844386,0.5000000000000001,10
2015-02-07,2081,2015,1276,0.8500000000000001,90.50708333333334,-0.6833333333333335,2.575,205.08333333333334,0.6775000000000001,102.81166666666667,0.6081214998935418,0.7938439653781019,0.8660254037844386,0.5000000000000001,10
2015-02-08,1080,36,1066,-3.8875000000000006,84.3525,-6.1875,2.2125,81.375,0.7374999999999999,102.54833333333333,0.6216868902665479,0.7832658619336791,0.8660254037844386,0.5000000000000001,10
2015-02-09,1142,295,1114,-3.670833333333334,82.04916666666666,-6.354166666666667,3.5,112.5,0.7683333333333334,102.28125,0.6350683134867438,0.7724559775191742,0.8660254037844386,0.5000000000000001,10
2015-02-10,1259,649,1109,-4.491666666666666,78.07458333333334,-7.791666666666667,6.770833333333333,262.0833333333333,0.7575,102.0125,0.6482618097757122,0.7614175109532997,0.8660254037844386,0.5000000000000001,10
2015-02-11,1931,1461,1666,-13.791666666666666,62.423750000000005,-19.45416666666667,5.729166666666667,236.25,0.8000000000000002,101.73708333333333,0.6612634749656386,0.7501537286959042,0.8660254037844386,0.5000000000000001,10
2015-02-12,1052,47,1034,-12.670833333333334,71.14666666666666,-16.983333333333334,3.9875000000000003,182.41666666666666,0.8000000000000002,101.46166666666666,0.6740694616546161,0.7386679638813748,0.8660254037844386,0.5000000000000001,10
2015-02-13,1177,426,1134,-3.804166666666667,87.69416666666666,-5.683333333333334,3.4583333333333335,228.58333333333334,0.8000000000000002,101.18291666666666,0.6866759803451553,0.726963615332308,0.8660254037844386,0.5000000000000001,10
2015-02-14,1498,98,1454,-16.270833333333332,53.68333333333334,-23.645833333333332,5.791666666666667,108.83333333333333,0.8000000000000002,100.89708333333334,0.6990793005655562,0.7150441465537444,0.8660254037844386,0.5000000000000001,10
2015-02-15,2240,1565,1682,-9.475,73.95166666666667,-13.404166666666667,3.1999999999999997,271.7083333333333,0.8000000000000002,100.61291666666666,0.7112757519738152,0.7029130847082615,0.8660254037844386,0.5000000000000001,10
2015-02-16,1320,49,1298,-8.770833333333334,76.235,-12.341666666666667,4.325,343.7083333333333,0.8000000000000002,100.32249999999999,0.7232617254437388,0.6905740195722294,0.8660254037844386,0.5000000000000001,10
2015-02-17,3253,5271,1182,-15.554166666666667,56.74583333333334,-22.287499999999998,7.5874999999999995,327.9583333333333,0.8000000000000002,100.03000000000002,0.7350336741329412,0.6780306024735382,0.8660254037844386,0.5000000000000001,10
2015-02-18,3858,7999,693,-17.541666666666668,60.63125,-23.483333333333334,2.891666666666667,271.9166666666667,0.8000000000000002,99.73458333333333,0.746588114532413,0.6652865452111116,0.8660254037844386,0.5000000000000001,10
2015-02-19,2523,2148,1682,-10.375,66.86833333333334,-15.4625,4.0,177.625,0.7970833333333335,99.43833333333333,0.7579216274973472,0.6523456189565257,0.8660254037844386,0.5000000000000001,10
2015-02-20,1531,140,1484,-3.8625000000000003,90.06375000000001,-5.308333333333334,3.7375000000000003,219.58333333333334,0.7929166666666667,99.13708333333334,0.7690308592589181,0.6392116531380588,0.8660254037844386,0.5000000000000001,10
2015-02-21,2714,3431,1523,-12.766666666666666,61.401250000000005,-18.825,5.295833333333333,222.79166666666666,0.8000000000000002,98.8325,0.7799125224167177,0.6258885343075018,0.8660254037844386,0.5000000000000001,10
2015-02-22,4125,8332,670,-19.962500000000002,54.97416666666667,-26.8125,3.2583333333333333,298.2916666666667,0.8000000000000002,98.52708333333334,0.7905633969115482,0.612380204990065,0.8660254037844386,0.5000000000000001,10
2015-02-23,2861,1416,2189,-7.95,63.724583333333335,-14.220833333333333,6.020833333333333,250.5,0.7795833333333334,98.22125,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,10
2015-02-24,1681,132,1628,-3.5208333333333335,76.12708333333333,-7.383333333333334,4.375,220.41666666666666,0.7504166666666667,97.91041666666666,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,10
2015-02-25,2752,2510,1840,-12.508333333333333,64.05708333333334,-18.054166666666667,5.616666666666667,190.5,0.8000000000000002,97.59916666666668,0.8211001178128892,0.5707841943569036,0.8660254037844386,0.5000000000000001,10
2015-02-26,4288,8331,671,-16.841666666666665,59.97833333333333,-22.970833333333335,3.454166666666667,332.0416666666667,0.8000000000000002,97.2575,0.8307970168121247,0.5565755266413303,0.8660254037844386,0.5000000000000001,10
2015-02-27,4494,9268,619,-13.404166666666667,57.62166666666667,-20.583333333333332,3.804166666666667,191.54166666666666,0.8000000000000002,96.94458333333334,0.8402480696078469,0.5422021592729844,0.8660254037844386,0.5000000000000001,10
2015-02-28,3742,5174,1416,-10.841666666666667,65.80458333333333,-16.2375,3.983333333333334,261.125,0.8000000000000002,96.62875000000001,0.8494504794814806,0.527668345562516,0.8660254037844386,0.5000000000000001,10
2015-03-01,3117,1084,2770,-9.079166666666667,71.60791666666667,-13.354166666666666,3.654166666666667,276.4583333333333,0.8000000000000002,96.31125000000002,0.8584015232918917,0.512978386299228,1.0,6.123233995736766e-17,10
2015-03-02,4241,6927,1011,-4.808333333333334,74.30833333333334,-9.125,5.270833333333333,203.25,0.625,95.96833333333335,0.8670985522812081,0.4981366284784055,1.0,6.123233995736766e-17,11
2015-03-03,2978,1643,2494,-12.4125,57.69958333333333,-19.229166666666668,7.245833333333334,317.7916666666667,0.20000000000000004,95.64541666666668,0.8755389928586302,0.4831474640149687,1.0,6.123233995736766e-17,11
2015-03-04,4480,7614,969,-17.09166666666667,53.74666666666667,-24.454166666666666,4.591666666666667,300.5416666666667,0.20000000000000004,95.32333333333332,0.8837203473619977,0.4680153284438345,1.0,6.123233995736766e-17,11
2015-03-05,4537,8803,685,-8.325000000000001,62.03666666666667,-14.775,3.9125,236.0,0.20000000000000004,95.00166666666667,0.8916401947968874,0.45274469960737107,1.0,6.123233995736766e-17,11
2015-03-06,2823,1166,2247,0.25000000000000006,80.92291666666667,-3.1791666666666667,3.4000000000000004,292.4583333333333,0.20000000000000004,94.67875,0.8992961915530253,0.4373400963303323,1.0,6.123233995736766e-17,11
2015-03-07,4215,6493,1066,1.5041666666666667,80.68458333333334,-1.9333333333333336,3.6374999999999997,303.0,0.20000000000000004,94.3525,0.9066860720977985,0.4218060770826634,1.0,6.123233995736766e-17,11
2015-03-08,4101,6759,1275,3.125,69.22541666666667,-2.8625000000000003,3.4708333333333337,263.3333333333333,0.20000000000000004,94.02499999999999,0.9138076496466615,0.40614723863057883,1.0,6.123233995736766e-17,12
2015-03-09,4720,9217,641,5.8999999999999995,59.859166666666674,-2.0333333333333337,2.8208333333333333,262.5416666666667,0.20000000000000004,93.69833333333334,0.9206588168102428,0.3903682146763026,1.0,6.123233995736766e-17,12
2015-03-10,4770,8996,648,5.6625000000000005,62.655833333333334,-1.7125000000000001,3.6500000000000004,250.20833333333334,0.20000000000000004,93.36791666666666,0.9272375462179537,0.374473674486883,1.0,6.123233995736766e-17,12
2015-03-11,4077,4809,1541,6.575,64.46375,-0.004166666666666661,3.7208333333333337,183.29166666666666,0.20000000000000004,93.03750000000001,0.9335418911179212,0.35846832151248087,1.0,6.123233995736766e-17,12
2015-03-12,4154,5065,1824,9.491666666666667,65.07833333333333,2.5791666666666666,3.0583333333333336,297.625,0.20000000000000004,92.70666666666666,0.9395699859530622,0.342356891994542,1.0,6.123233995736766e-17,12
2015-03-13,5025,9471,667,7.291666666666667,68.09541666666667,0.8458333333333333,3.6625,313.7916666666667,0.20000000000000004,92.37374999999999,0.945320046913132,0.3261441535642696,1.0,6.123233995736766e-17,12
2015-03-14,4193,5090,1602,10.383333333333335,54.592083333333335,0.5499999999999999,5.008333333333334,210.20833333333334,0.20000000000000004,92.04041666666666,0.9507903724625832,0.3098349038318025,1.0,6.123233995736766e-17,12
2015-03-15,4105,4438,1615,14.125,61.187916666666666,6.166666666666667,3.2750000000000004,201.0,0.20000000000000004,91.70833333333333,0.9559793438440766,0.2934339689665273,1.0,6.123233995736766e-17,12
2015-03-16,1679,364,1533,3.0250000000000004,69.09375,-2.3874999999999997,4.4125000000000005,82.75,0.20000000000000004,91.37333333333333,0.9608854255574977,0.27694620226893646,1.0,6.123233995736766e-17,12
2015-03-17,4206,3656,2123,-0.05416666666666661,57.47958333333333,-8.012500000000001,1.5833333333333333,203.91666666666666,0.20000000000000004,91.03958333333333,0.9655071658143364,0.2603764827344581,1.0,6.123233995736766e-17,12
2015-03-18,694,9,689,1.1291666666666667,71.7475,-3.7125000000000004,4.770833333333333,135.79166666666666,0.33125,90.70416666666667,0.969843196967294,0.24372971360968387,1.0,6.123233995736766e-17,12
2015-03-19,2678,2481,2012,3.1375000000000006,68.96291666666667,-2.495833333333333,3.8708333333333336,283.0,0.51875,90.37041666666666,0.9738922359149924,0.22701082094141847,1.0,6.123233995736766e-17,12
2015-03-20,4399,5580,1018,4.7124999999999995,68.92458333333333,-0.9958333333333335,3.9583333333333335,189.79166666666666,0.20000000000000004,90.03666666666668,0.9776530844816641,0.2102247521189836,1.0,6.123233995736766e-17,12
2015-03-21,3848,3027,2319,1.2125000000000001,65.20875,-5.0625,5.1375,128.08333333333334,0.20000000000000004,89.70208333333333,0.981124629771712,0.19337647441020586,1.0,6.123233995736766e-17,12
2015-03-22,2107,195,1999,-1.5166666666666666,69.51666666666667,-6.695833333333334,4.4125000000000005,142.79166666666666,0.20000000000000004,89.36833333333334,0.984305844499033,0.17647097349152166,1.0,6.123233995736766e-17,12
2015-03-23,5081,6179,1605,3.704166666666667,71.22666666666667,-1.554166666666667,3.154166666666667,164.33333333333334,0.20000000000000004,89.03541666666666,0.9871957872910085,0.15951325197263655,1.0,6.123233995736766e-17,12
2015-03-24,2212,1625,1562,4.55,73.13375,-0.10416666666666667,8.1875,231.66666666666666,0.23500000000000001,88.70208333333333,0.9897936029670716,0.14250832791617088,1.0,6.123233995736766e-17,12
2015-03-25,3131,574,2761,0.6625,63.48500000000001,-5.945833333333334,5.766666666666667,316.375,0.285,88.36874999999999,0.992098522791769,0.12546123335273648,1.0,6.123233995736766e-17,12
2015-03-26,3595,1092,2989,0.5208333333333334,61.78916666666667,-6.208333333333333,2.4,103.75,0.20000000000000004,88.03625,0.9941098647022418,0.10837701279187609,1.0,6.123233995736766e-17,12
2015-03-27,3083,1033,2498,2.6833333333333336,72.29625,-2.1791666666666667,4.1125,178.41666666666666,0.20000000000000004,87.705,0.9958270335100595,0.09126072172931188,1.0,6.123233995736766e-17,12
2015-03-28,5044,6184,1184,8.495833333333334,68.88083333333334,2.191666666666667,5.862500000000001,200.875,0.20000000000000004,87.375,0.9972495210773451,0.07411742515094437,1.0,6.123233995736766e-17,12
2015-03-29,6046,10266,714,8.495833333333334,59.062916666666666,-0.2708333333333334,5.7250000000000005,300.5833333333333,0.20000000000000004,87.02166666666666,0.998376906467142,0.056952196034039754,1.0,6.123233995736766e-17,12
2015-03-30,5864,8599,1061,10.3375,55.15375,0.8291666666666667,4.883333333333334,286.125,0.20000000000000004,86.69375000000001,0.9992088560679753,0.03977011384605572,1.0,6.123233995736766e-17,12
2015-03-31,5875,8799,1008,12.895833333333334,50.497083333333336,1.9708333333333334,2.754166666666667,158.0,0.20000000000000004,86.37,0.9997451236925734,0.022576263041545485,1.0,6.123233995736766e-17,12
2015-04-01,4356,3952,2242,10.645833333333334,55.043749999999996,1.5083333333333335,6.420833333333333,280.125,0.20000000000000004,86.04458333333334,0.9999855506507186,0.005375731557583884,0.8660254037844387,-0.4999999999999998,12
